recency_weight,interest_sightseeing,interest_culture,interest_history,interest_nature,interest_beach,interest_adventure,interest_relaxation,interest_strength,booking_rate,save_rate,exploration_rate,conversion_rate,travel_pace_preference,category_loyalty_score,user_unique_dests,user_active_days,feedback_positivity_rate,fb_rate_sightseeing,fb_rate_culture,fb_rate_history,fb_rate_nature,fb_rate_beach,fb_rate_adventure,dest_feedback_rate,dest_pos_feedback_count,dest_total_feedback,cat_usage_share_sightseeing,cat_usage_share_culture,cat_usage_share_history,cat_usage_share_nature,cat_usage_share_beach,cat_usage_share_adventure,cat_recency_sightseeing,cat_recency_culture,cat_recency_history,cat_recency_nature,cat_recency_beach,cat_recency_adventure,aggregate_feedback_rating,booked_users_norm,weighted_engagement_norm,Sightseeing_dest_score,Culture_dest_score,History_dest_score,Nature_dest_score,Beach_dest_score,Adventure_dest_score,Relaxation_dest_score,click_frequency,user_item_affinity,category_diversity,trust_score,user_total_feedback_count,label
0.439123457,0.8253,0.4421,0.3446,0.5297,0.3914,0.434,0.6009,0.6568,0.0833,0.25,0.5,0.125,0,0.1757,0.8138,0.5606,0.5,0.1667,0.6667,0.6,1,0.4,0.5,0.362158696,0.643809811,0.681501674,0.25,0.125,0.2083,0.125,0.2083,0.0833,0.2065,0.4443,0.2766,0.3613,0.2283,0.7748,0.370246218,0.708249565,0.805493632,0.263782782,0,0,0.619416522,0.247726174,0.639658,0.579517044,0,0.610264587,0.718,0.501,0.3392,0
0.5256,0.6968,0.3697,0.2376,0.6579,0.3305,0.384,0.5189,0.5489,0.2105,0.2105,0.4737,0.2632,1,0.2135,0.7397,0.8638,0.6316,1,0.6667,1,0,0.3333,0.4157,0.3929,0.6281,0.4854,0.2105,0.1579,0.2632,0.2105,0.1579,0,0.1368,0.1151,0.0254,0.2155,0.0306,1,0.5422,0.5,0.5364,0.7,0.83,0.78,0,0,0,0,0,0.4959,0.512,0.846,0.8838,1
0.406304102,0.8384,0.5583,0.502,0.5598,0.3148,0.4234,0.3602,0.6607,0.1905,0.2381,0.381,0.2381,1,0,0.8138,0.933,0,0,0,0,0,0,0,0.486634129,0.739805776,0.482432623,0.0952,0.1905,0.1429,0.1905,0.1905,0.1905,0.521,0.5347,0.7991,0.035,0.091,0,0.615071038,0.3,0.527684538,0.563964686,0,0,0.670384266,0.269240559,0.482052447,0.230777622,0,0.591686525,0.972,0.853,1,0
0.8673,0.7532,0.4286,0.4008,0.7128,0.0554,0.4358,0.2142,0.6639,0.0909,0.3636,0.5,0.3182,1,0.2405,0.8483,0.6407,0,0,0,0,0,0,0,0.3462,0.5238,0.3921,0.2273,0.1364,0.1818,0.2727,0.0909,0.0909,0.1944,0.5902,0.1828,0.3294,0.0982,0.525,0,0.5,0.6159,0.35,0,0,0,0.58,0,0.52,0,0.209,0.564,0.373,0.9091,0
0.576122521,0.7946,0.3634,0.4515,0.748,0.1995,0.6906,0.2055,0.611,0,0.1765,0.6471,0.0588,0,0.3006,0.6573,0.7178,0,0,0,0,0,0,0,0.27636972,0.418541833,0.416103736,0.0588,0.2941,0.1176,0.2353,0.1176,0.1765,0.3926,0.1718,0.2022,0.1431,0.4239,0.1166,0.535885064,0.3,0.61902853,0.81906651,0.507567098,0.095945164,0.643932313,0,0,0.536610261,0,0.679731678,0.258,0.609,0.9172,0
0.4689,0.6328,0.052,0.1222,0.7248,0.4652,0.5921,0.4324,0.5043,0,0.5,0.4375,0.375,1,0.519,0.5646,0.7178,0,0,0,0,0,0,0.4157,0.5556,0.7925,0.4396,0.125,0.1875,0.125,0.375,0.1875,0,0.4819,0.1372,0.566,0.169,0.6662,1,0.2892,0.6,0.6225,0.5,0,0,0.71,0,0.65,0,0,0.5905,0.85,0.538,0.9876,0
0.41857865,0.7065,0.7,0.7545,0.4371,0.2696,0.2235,0.2072,0.4986,0.0588,0.1176,0.5882,0.1176,0,0.4607,0.6124,0.7921,0,0,0,0,0,0,0,0.366648612,0.54254879,0.383951682,0.0588,0.0588,0.3529,0.2941,0.1176,0.1176,0.9578,0.0554,0.1347,0.2755,0.3734,0.1364,0.458873585,0.465598551,0.612416318,0.545598551,0,0,0.738077392,0,0.722799275,0,0,0.447018139,0.735,0.309,0.8257,0
0.69,0.7776,0.4273,0.3744,0.5102,0.2777,0.1398,0.4946,0.7267,0.2667,0.2,0.4,0.4,1,0.4081,0.4586,0.6407,0,0,0,0,0,0,0.4157,0.3929,0.6281,0.4854,0.1333,0.2,0.3333,0.0667,0.2,0,0.0216,0.2559,0.0535,0.6327,0.0765,1,0.5422,0.5,0.5364,0.7,0.83,0.78,0,0,0,0,0,0.581,0.156,0.33,0.9326,0
0.522755297,0.7905,0.0669,0.0296,0.8713,0.2935,0.767,0.213,0.7443,0.1667,0,0.6667,0.1667,0,0.1757,0.4586,0.5606,0,0,0,0.4157,0,0,0,0.471575913,0.749651183,0.5725,0.1667,0.1667,0,0.25,0.25,0.1667,0.5869,0.0368,1,0.2678,0.0602,0.0655,0.185701867,0.4,0.576796059,0.364268613,0.214029195,0.251702192,0.288408762,0.351959121,0,0.332934304,0,0.384915475,0.831,0.459,0.7799,0
0.6209,0.8622,0.2783,0.2994,0.6359,0.1973,0.4301,0.063,0.9132,0,0.3846,0.3846,0.2308,0,0.5441,0.4586,0.933,0.5385,0.4,0,1,1,0,0,0.3846,0.5783,0.3921,0.3846,0.0769,0.1538,0.2308,0.0769,0.0769,0.3136,0.1069,0.0349,0.1014,0.3683,1,0.506,0.4,0.4503,0.8,0,0,0.84,0,0.62,0,0,0.6887,0.564,0.785,0.9614,1
0.4876,0.7946,0.3634,0.4515,0.748,0.1995,0.6906,0.2055,0.611,0,0.1765,0.6471,0.0588,0,0.3006,0.6573,0.7178,0,0,0,0,0,0,0,0.4074,0.6281,0.4396,0.0588,0.2941,0.1176,0.2353,0.1176,0.1765,0.3926,0.1718,0.2022,0.1431,0.4239,0.1166,0.5542,0.1,0.5166,0.38,0,0,0.48,0.74,0,0.68,0,0.4824,0.258,0.609,0.9172,0
0.532530692,0.5674,0.6148,0.464,0.6248,0.0947,0.2223,0.3421,0.3819,0.2105,0.1579,0.5263,0.3158,1,0.3605,0.6573,0.7921,0.5263,0.3333,0.6667,0.3333,0.6667,1,0.3333,0.323321994,0.4636,0.339100091,0.1579,0.1579,0.1579,0.3158,0.0526,0.1579,0.7562,0.4695,0.3863,0.003,0.001,0.4987,0.430317828,0.430182498,0.585677538,0.6060365,0.650397756,0.502686014,0.229386985,0,0,0.211277487,0,0.580959756,0.349,0.31,0.9473,0
0.3108,0.7922,0.3853,0.2833,0.8571,0.1271,0.2831,0.4145,0.7036,0.1154,0.3077,0.5,0.3462,1,0.2306,0.943,0.933,0,0,0,0,0,0,0,0.375,0.5238,0.2915,0.2308,0.1538,0.2308,0.2692,0.0385,0.0769,0.4419,0.1671,0.0659,0.009,0.7993,0.2691,0.4217,0.4,0.4768,0.58,0,0,0.73,0,0.38,0.65,0,0.679,0.767,0.673,0.9681,0
0.4587,0.7045,0.5588,0.5815,0.2076,0.2664,0.2866,0.307,0.6155,0.2778,0.2778,0.4444,0.3889,1,0.4081,0.6573,0.2995,0,0,0,0,0,0,0,0.3077,0.4636,0.3921,0.1111,0.3333,0.1111,0.2222,0.1667,0.0556,0.2011,0.1978,0.5374,0.4968,0.2042,0.6002,0.3494,0.1,0.3444,0.62,0.68,0.74,0,0,0,0,0,0.6022,0.56,0.492,0.925,0
0.638664148,0.5844,0.297,0.2719,0.5039,0.7821,0.6425,0.656,0.2409,0.2105,0.1579,0.5263,0.3158,1,0.2135,0.6996,0.7178,0.4737,1,0.4,0.3333,0,0.75,1,0.443781521,0.786256668,0.709173817,0.1053,0.2632,0.1579,0.2105,0.2105,0.0526,0.4137,0.1403,0.8091,0.1763,0.1302,0.6749,0.191414383,0.358785557,0.660665202,0.506453501,0.185174505,0.117571114,0.49425055,0,0.437764773,0,0,0.462976396,0.139,0.403,0.428,0
0.6787,0.7676,0.4533,0.2818,0.732,0.2947,0.7597,0.3858,0.5203,0,0.4706,0.4118,0.2353,0,0.4607,0.6124,0.8638,0.5882,0.5,0.5,0,1,1,0.5,0.56,0.7556,0.3428,0.2353,0.1176,0.0588,0.0588,0.1765,0.3529,0.0732,0.019,0.2673,0.7359,0.1741,0.2533,0.5783,0.3,0.4834,0.78,0.8,0.85,0,0,0,0,0,0.5848,0.117,0.301,0.9172,1
0.394641244,0.5793,0.7538,0.4427,0.3417,0.5454,0.2019,0.6503,0.306,0.1667,0.0556,0.6667,0.2222,0,0.4081,0.7397,0.7178,0,0,0,0,0,0,0.4157,0.350511933,0.550731051,0.44236129,0.1667,0.3333,0.1111,0.2222,0.1667,0,0.0777,0.141,0.1235,0.0384,0.0338,1,0.333294705,0.4,0.536364921,0.486807867,0.483377458,0,0,0.493006808,0,0.683311271,0,0.642772069,0.756,0.62,0.8036,0
0.425,0.7532,0.4286,0.4008,0.7128,0.0554,0.4358,0.2142,0.6639,0.0909,0.3636,0.5,0.3182,1,0.2405,0.8483,0.6407,0,0,0,0,0,0,0,0.32,0.4636,0.3428,0.2273,0.1364,0.1818,0.2727,0.0909,0.0909,0.1944,0.5902,0.1828,0.3294,0.0982,0.525,0.7711,0.2,0.5298,0.75,0.95,0.88,0,0,0,0.4,0,0.6612,0.564,0.373,0.9091,1
0.632319153,0.7532,0.4286,0.4008,0.7128,0.0554,0.4358,0.2142,0.6639,0.0909,0.3636,0.5,0.3182,1,0.2405,0.8483,0.6407,0,0,0,0,0,0,0,0.425313457,0.648114538,0.455760887,0.2273,0.1364,0.1818,0.2727,0.0909,0.0909,0.1944,0.5902,0.1828,0.3294,0.0982,0.525,0,0.314939282,0.539284863,0.188071871,0,0.175807682,0.263711524,0.311661958,0,0.510746964,0,0.274557759,0.564,0.373,0.9091,0
0.2772,0.7529,0.1938,0.3133,0.5362,0.5779,0.7196,0.5962,0.5184,0.2727,0.3636,0.2727,0.4545,1,0.2405,0.3348,0.6407,0.4545,0.5,1,0.6667,0.5,0,0,0.375,0.5238,0.2915,0.1818,0.0909,0.2727,0.1818,0.1818,0.0909,0.623,0.5804,0.3542,0.6145,0.0542,0.4857,0.7108,0.3,0.4768,0.55,0,0,0,0.89,0.62,0.84,0,0.8094,0.509,0.734,0.9473,1
0.5015165,0.6921,0.1633,0.1339,0.7249,0.6383,0.4411,0.3713,0.5642,0.1579,0.1579,0.6316,0.2105,0,0.2135,0.7397,0.7921,0.2632,0.2,0.6667,0,0.3333,0,0.25,0.441079336,0.703855082,0.543765454,0.2632,0.1579,0.1053,0.1579,0.1053,0.2105,0.1435,0.0277,0.5022,0.0608,0.893,0.2492,0.438683897,0.365980587,0.553816934,0.760720384,0.214436907,0.138559232,0.455666005,0,0.30154368,0,0,0.511284809,0.585,0.368,0.3868,0
0.3404,0.6165,0.0883,0.2888,0.9736,0.4224,0.6154,0.4132,0.7475,0.3333,0.1667,0.3333,0.3333,1,0.4081,0.3993,0.7178,0.6667,1,1,0.5,1,0.6667,0,0.4048,0.8599,1,0.1667,0.0833,0.3333,0.0833,0.25,0.0833,0.4853,0.1035,0.3552,0.9938,0.2092,0.5016,0.1928,0.6,0.9868,0.55,0,0.62,0.4,0,0,0,0,0.4646,0.237,0.503,0.6008,1
0.342,0.8795,0.6217,0.5914,0.4802,0.3128,0.3139,0.3624,0.7225,0.0476,0.381,0.381,0.381,1,0.5347,0.6996,1,0.619,0.5,0.5,0.75,0.5,0.3333,1,0.1935,0.3199,0.614,0.0952,0.0952,0.381,0.1905,0.1429,0.0952,0.2036,0.3828,0.0119,0.0332,0.0489,0.1375,0.9398,0.4,0.6556,0.9,0.72,0.96,0.55,0,0,0,0,0.8646,0.727,0.517,0.8925,0
0.3961,0.7529,0.1938,0.3133,0.5362,0.5779,0.7196,0.5962,0.5184,0.2727,0.3636,0.2727,0.4545,1,0.2405,0.3348,0.6407,0.4545,0.5,1,0.6667,0.5,0,0,0.5161,0.8272,0.614,0.1818,0.0909,0.2727,0.1818,0.1818,0.0909,0.623,0.5804,0.3542,0.6145,0.0542,0.4857,0.5181,0.5,0.6424,0.73,0,0,0.65,0.55,0,0,0,0.5905,0.509,0.734,0.9473,0
0.5885,0.7064,0.377,0.3277,0.7024,0.3773,0.5086,0.5637,0.463,0.0833,0.5,0.25,0.25,1,0.1757,0.4586,0.8638,0.6667,0.5,0.3333,1,0.5,1,0.4157,0.4643,0.7162,0.4854,0.1667,0.25,0.1667,0.1667,0.25,0,0.0068,0.482,0.3597,0.5296,0.1981,1,0.1205,0.3,0.5166,0.42,0,0.58,0.52,0,0,0,0,0.4398,0.622,0.699,0.9939,1
0.2479,0.9399,0.4164,0.4789,0.6609,0.0927,0.2972,0.4279,0.8904,0.0714,0.2143,0.5714,0.1429,0,0.2771,0.5646,0.8638,0.4286,0,0,0.5,0.3333,1,1,0.3448,0.5783,0.5297,0.2143,0.0714,0.2857,0.2143,0.0714,0.1429,0.6021,0.2199,0.0962,0.183,0.59,0.0295,0.4458,0.3,0.6093,0.77,0.4,0,0.72,0,0,0.55,0,0.7253,0.387,0.499,0.9748,1
0.7763,0.4402,0.3307,0.1311,0.6392,0.4349,0.2974,1,0.3896,0.1,0.3,0.5,0.3,1,0.317,0.3348,0.6407,0.1,0.4157,0,0.4157,0,0,1,0.5357,0.7925,0.4854,0,0.3,0,0.3,0.2,0.1,1,0.1414,1,0.2169,0.1746,0.9813,0.5542,0.5,0.5894,0,0,0,0.55,0.81,0.48,0.76,0,0.7269,0.359,0.496,0.8656,0
0.2677,0.6129,0.4464,0.4895,0.4328,0.1732,0.2504,0.1781,0.5524,0.25,0.1875,0.5625,0.25,1,0.519,0.5135,0.8638,0.5,0.4157,1,0.3333,0.6,0.6667,0,0.32,0.4636,0.3428,0,0.0625,0.375,0.3125,0.1875,0.0625,1,0.2598,0.1132,0.306,0.0174,0.5272,0.5301,0.3,0.4503,0.78,0,0,0.83,0,0.65,0,0,0.5044,0.591,0.604,0.9091,1
0.4006,0.7476,0.4526,0.2626,0.5715,0.5232,0.3038,0.5978,0.5684,0.0909,0.3182,0.3636,0.2273,1,0.2405,0.7777,0.933,0.4545,0.5,0.5,0,0.6667,0.6667,0.6667,0.3667,0.6281,0.5725,0.0909,0.0909,0.2273,0.2727,0.1364,0.1364,0.7747,0.0107,0.1779,0.2119,0.6309,0.3353,0.3373,0.4,0.5629,0.38,0.45,0,0,0.74,0,0.7,0,0.6194,0.421,0.339,0.711,1
0.2929,0.7816,0.208,0.0419,0.7304,0.4351,0.5974,0.6452,0.6383,0.0909,0.2727,0.5455,0.2727,0,0.3671,0.7777,0.4772,0.7727,0.8,0.5,1,0.8,0.7143,1,0.5172,0.7925,0.5297,0.2273,0.0909,0.0909,0.2273,0.3182,0.0455,0.2376,0.469,0.2141,0.4021,0.1959,0.3162,0,0.1,0.4503,0,0,0.38,0.57,0,0,0.5,0,0.3945,0.896,0.793,0,1
0.3774,0.8064,0.5078,0.6149,0.3556,0.401,0.2166,0.3914,0.685,0.3333,0.25,0.4167,0.5,1,0.4081,0.4586,0.933,0.6667,0.5,0.5,0.6667,1,0.75,0.4157,0.5,0.7925,0.5725,0.1667,0.1667,0.25,0.0833,0.3333,0,0.2471,0.3897,0.8019,0.0152,0.2258,1,0.5301,0.2,0.5033,0.79,0,0,0.72,0,0.5,0,0,0.505,0.829,0.8,0.6421,1
0.6733,0.7476,0.4526,0.2626,0.5715,0.5232,0.3038,0.5978,0.5684,0.0909,0.3182,0.3636,0.2273,1,0.2405,0.7777,0.933,0.4545,0.5,0.5,0,0.6667,0.6667,0.6667,0.32,0.4636,0.3428,0.0909,0.0909,0.2273,0.2727,0.1364,0.1364,0.7747,0.0107,0.1779,0.2119,0.6309,0.3353,0.5301,0.3,0.4503,0.78,0,0,0.83,0,0.65,0,0,0.6051,0.421,0.339,0.711,0
0.457183312,0.5966,0.4139,0.2549,0.475,0.7379,0.2491,0.6456,0.3585,0,0.4444,0.2778,0.2222,1,0.4081,0.6996,0.3903,0.5,0.75,0,1,0.3333,0.5,1,0.243421649,0.407908876,0.547928824,0.2222,0.1667,0.0556,0.1667,0.3333,0.0556,0.2358,0.1891,0.6616,0.2578,0.3491,0.182,0.56453612,0.242778838,0.54486922,0.578555768,0.225590565,0.205601527,0,0.585842705,0.428665394,0.542976166,0,0.643111458,0.999,0.417,0.8362,0
0.3983,0.7636,0.2975,0.4855,0.5057,0.2416,0.1916,0.2229,0.7712,0,0.3333,0.5556,0.2222,0,0.0947,0.2642,0.4772,0.3333,0,0.5,0,0.4157,0.5,0.5,0.5357,0.7925,0.4854,0.2222,0.2222,0.1111,0,0.2222,0.2222,0.6348,0.4668,0.6529,1,0.5968,0.2485,0.2771,0.5,0.5497,0.65,0.38,0,0.58,0,0,0,0,0.4625,0.45,0.876,0.9876,0
0.2939,0.6536,0.4415,0.4014,0.6932,0.1594,0.5443,0.4003,0.4319,0,0.1429,0.5714,0.1429,0,0.2771,0.5646,0.7178,1,1,1,1,1,1,1,0.4146,0.8599,0.9693,0.1429,0.2857,0.1429,0.2143,0.0714,0.1429,0.2588,0.0809,0.2247,0.175,0.0508,0.4351,0.7229,0.9,1,0.72,0,0,0.92,0,0.85,0,0,0.7154,0.071,0.881,0.8362,1
0.35,0.7766,0.587,0.481,0.4962,0.3624,0.2951,0.2394,0.6456,0.1579,0.3158,0.5263,0.1579,1,0.06,0.7777,0.8638,0.4737,0.6667,0.25,0.25,0.5,0.5,1,0.4667,0.7556,0.5725,0.1579,0.2105,0.2105,0.2105,0.1053,0.1053,0.0748,0.1124,0.0757,0.1911,0.7541,0.2601,0.4337,0.3,0.543,0.72,0,0,0.55,0,0.65,0,0,0.5144,0.305,0.664,0.9748,0
0.344,0.7676,0.4533,0.2818,0.732,0.2947,0.7597,0.3858,0.5203,0,0.4706,0.4118,0.2353,0,0.4607,0.6124,0.8638,0.5882,0.5,0.5,0,1,1,0.5,0.375,0.5238,0.2915,0.2353,0.1176,0.0588,0.0588,0.1765,0.3529,0.0732,0.019,0.2673,0.7359,0.1741,0.2533,0.4217,0.4,0.4768,0.58,0,0,0.73,0,0.38,0.65,0,0.6982,0.117,0.301,0.9172,1
0.7672,0.7532,0.4286,0.4008,0.7128,0.0554,0.4358,0.2142,0.6639,0.0909,0.3636,0.5,0.3182,1,0.2405,0.8483,0.6407,0,0,0,0,0,0,0,0.5357,0.7925,0.4854,0.2273,0.1364,0.1818,0.2727,0.0909,0.0909,0.1944,0.5902,0.1828,0.3294,0.0982,0.525,0.241,0.5,0.6159,0.58,0.65,0.71,0.42,0,0,0,0,0.6216,0.564,0.373,0.9091,0
0.8151,0.5793,0.7538,0.4427,0.3417,0.5454,0.2019,0.6503,0.306,0.1667,0.0556,0.6667,0.2222,0,0.4081,0.7397,0.7178,0,0,0,0,0,0,0.4157,0.32,0.4636,0.3428,0.1667,0.3333,0.1111,0.2222,0.1667,0,0.0777,0.141,0.1235,0.0384,0.0338,1,0.7711,0.2,0.5298,0.75,0.95,0.88,0,0,0,0.4,0,0.7871,0.756,0.62,0.8036,1
0.254471878,0.4683,0.7993,0.7274,0.6118,0,0.1538,0.3933,0.4502,0,0.2,0.6,0.1,0,0.5839,0.3348,0.5606,0,0,0,0,0,0.4157,0.4157,0.445098728,0.676028714,0.454879977,0.1,0.3,0.2,0.4,0,0,1,0.3443,0.5087,0.202,1,1,0.275137585,0.26312505,0.4503,0.435000134,0,0.173374936,0.716812545,0,0.337125104,0.228124916,0,0.464932512,0.327,0.776,0.8463,0
0.7677,0.5043,0.1173,0.2347,0.9028,0.5643,0.6373,0.5514,0.5899,0.0833,0.3333,0.5,0.25,0,0.1757,0.4586,0.7921,0.5833,0,1,0.6667,0,0.6667,1,0.475,0.9201,0.9378,0.0833,0.0833,0.25,0.1667,0.25,0.1667,0.9446,0.4726,0.1534,0.3872,0.046,0.6865,0.2048,0.4,0.7417,0.45,0,0.7,0.65,0,0.52,0,0,0.6252,0.439,0.858,0.7404,1
0.3119,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.5,0.6281,0.1826,0.1111,0.2222,0.2222,0.3333,0.1111,0,0.3782,0.029,0.2012,0.0362,0.1889,1,0.5301,0.2,0.404,0.7,0,0,0.85,0,0.8,0.35,0,0.6553,0.611,0.887,0.8463,1
0.9799,0.8667,0.4787,0.4984,0.5304,0.2512,0.4999,0.6053,0.6677,0.0769,0.3846,0.3846,0.3077,1,0.3383,0.5135,0.4772,0,0,0,0,0,0,0,0.4839,0.7925,0.614,0.0769,0.1538,0.3077,0.1538,0.0769,0.2308,0.2394,0.5154,0.014,0.6031,0.7993,0.1457,0.759,0.5,0.7483,0.78,0.82,0.9,0.4,0,0,0,0,0.7656,0.625,0.373,0.8362,0
0.462593285,0.839355063,0.596037725,0.553201234,0.471051422,0.19132196,0.347461633,0.300692789,0.723891458,0.060799189,0.25475291,0.543737883,0.231936164,0,0.581967126,0.680448566,0.933,0.50950582,0.188209244,0.532326534,0.652261609,0.150902432,0.547247428,1,0.346274519,0.538077798,0.434341815,0.030426957,0.308041888,0.319357205,0.201509207,0.057048808,0.057048808,0.83396513,0.293729075,0.285641984,0.046850865,1,0.720470042,0.202119588,0.190550514,0.449348046,0.58830732,0.544174228,0.681142166,0,0,0,0,0,0.582124174,0.397330309,0.38060968,0.583708809,0
0.231226056,0.692,0.358,0.4199,0.4143,0.2186,0.2956,0.199,0.6844,0.0952,0.2381,0.619,0.1429,0,0.1412,0.7777,0.933,0.619,0.6667,0.5,0.6,0.6667,0.5,1,0.371415835,0.68149619,0.699687072,0.1429,0.1905,0.2381,0.1429,0.1905,0.0952,0.385,0.4099,0.0392,0.7514,0.2687,0.3355,0.303427574,0.445545827,0.686425076,0.391748199,0.116168903,0.076235842,0.392873323,0.581125124,0,0.540200819,0,0.388224923,0.641,0.839,0.7799,0
0.9156,0.6921,0.1633,0.1339,0.7249,0.6383,0.4411,0.3713,0.5642,0.1579,0.1579,0.6316,0.2105,0,0.2135,0.7397,0.7921,0.2632,0.2,0.6667,0,0.3333,0,0.25,0.3077,0.4636,0.3921,0.2632,0.1579,0.1053,0.1579,0.1053,0.2105,0.1435,0.0277,0.5022,0.0608,0.893,0.2492,0.7349,0.5,0.4967,0.55,0,0,0.88,0,0.75,0,0,0.6396,0.585,0.368,0.3868,1
0.56452466,0.79129172,0.570330923,0.565901845,0.51218371,0.170696065,0.281893483,0.237483899,0.688921995,0.067666495,0.379896631,0.360368159,0.244505591,0.580505001,0.37857584,0.534936194,0.892829054,0,0,0,0,0,0,0.174384071,0.329568692,0.498546401,0.409378095,0.13539104,0.218287154,0.281712846,0.203057534,0.120103369,0.041448057,0.110670274,0.347058042,0.074208091,0.128613986,0.261156493,0.877223192,0.457063428,0.4419495,0.557384989,0.5967798,0.176187899,0,0.74258485,0,0.2205919,0.67097475,0,0.570625742,0.37663617,0.481233235,0.887346786,0
0.3188,0.7021,0.6385,0.5798,0.2779,0.4038,0.2888,0.386,0.5178,0.2941,0.3529,0.2941,0.5294,1,0.3006,0.5646,0.8638,0.4706,0.4157,0.2,0.75,1,0.25,0,0.5,0.9201,0.8724,0,0.2941,0.2353,0.1765,0.2353,0.0588,1,0.2452,0.0779,0.0625,0.5655,0.3075,0.6024,0.5,0.8808,0.55,0,0,0,0.77,0.45,0.72,0.6309,0.5474,0.346,0.686,0.7799,1
0.591769927,0.7017,0.3473,0.6294,0.6589,0.0314,0.546,0.0565,0.5748,0.0588,0.2353,0.4118,0.1176,0,0.6142,0.6124,0.933,0.5294,0.5,0,0.7143,0.75,0,0,0.488344229,0.751076787,0.515795635,0.1176,0.1176,0.4118,0.2353,0.0588,0.0588,0.5168,0.0161,0.0409,0.0333,0.142,0.2439,0.256091765,0.430205201,0.588994472,0.580205201,0.456774279,0.181466478,0.377595082,0.240792057,0,0,0,0.476968605,0.029,0.368,0.925,0
0.875691848,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.275358551,0.362447626,0.353556713,0.1111,0.2222,0.2222,0.3333,0.1111,0,0.3782,0.029,0.2012,0.0362,0.1889,1,0.736931618,0.24363778,0.5298,0.765273223,0.84090555,0.687993768,0.15273223,0,0,0.31272444,0,0.589886613,0.611,0.887,0.8463,0
0.406879708,0.569707642,0.400661752,0.436931447,0.56677233,0.433086071,0.702354311,0.317827281,0.266090877,0.212150107,0.2697485,0.381580035,0.366772857,1,0.217586736,0.688987138,0.627647559,0.406198821,0.830773698,0.5,0.096531108,0.236768892,0.381580035,0.355188857,0.404004693,0.629650031,0.456367185,0.118419965,0.266454285,0.133227143,0.172724144,0.154622751,0.11512575,0.831498406,0.180320881,0.287230029,0.243646932,0.360920203,0.649278291,0.35224515,0.3,0.573561488,0.636283097,0,0,0.614754674,0,0.428198017,0.532783286,0,0.556680324,0.29403865,0.420501945,0.336753269,0
0.683483142,0.9769,0.5542,0.4213,0.6652,0.0426,0.5105,0.2217,0.9167,0.0909,0.3636,0.3636,0.1818,1,0.489,0.3348,0.933,0,0,0,0,0,0,0,0.353381507,0.512179783,0.336924751,0.0909,0.3636,0.0909,0.1818,0.0909,0.1818,0.554,0.0135,0.4084,0.2931,1,0.3522,0.379792335,0.4,0.553598195,0.535030077,0.66140465,0.507371161,0,0.218535196,0,0.206722483,0,0.563266567,0.426,0.716,0.1252,0
0.403675675,0.8236,0.6043,0.4631,0.4692,0.2427,0.2387,0.6313,0.6687,0.2143,0.0714,0.5714,0.2143,0,0.2771,0.5646,0.7921,0,0,0,0,0,0,0,0.627128419,0.762481203,0.230552582,0.1429,0.2857,0.1429,0.1429,0.0714,0.2143,0.0384,0.1907,0.0943,0.1261,0.9646,0.2202,0.553426245,0.255944742,0.548693634,0.524755794,0,0,0.690675876,0,0.820675876,0,0,0.483599456,0.131,0.797,0.4644,0
0.2812,0.3206,0.2929,0.1181,0.2114,0.9407,0.2631,0.9309,0.3502,0.2,0.1,0.6,0.2,0,0.5839,0.2642,0.2995,0,0.4157,0,0,0,0,0.4157,0.2143,0.3199,0.4854,0,0.2,0.1,0.4,0.3,0,1,0.7025,0.4654,0.7271,0.234,1,0.3614,0.4,0.5563,0,0,0.38,0.67,0,0.6,0,0,0.1707,0.284,0.361,0.6008,0
0.6985,0.6036,0.3834,0.2829,0.6888,0.1802,0.6746,0.2286,0.4185,0.1875,0.0625,0.6875,0.25,0,0.3515,0.6124,0.8638,0.75,1,0.6667,1,0.5,1,0.6,0.2857,0.5783,0.7679,0.125,0.1875,0.125,0.125,0.125,0.3125,0.4369,0.192,0.5243,0.0461,0.1381,0.1164,0.2771,0.4,0.8079,0.48,0,0,0.62,0,0.69,0,0,0.5777,0.459,0.483,0.9681,1
0.585391997,0.547618685,0.601545759,0.474047195,0.411346477,0.481355059,0.266782534,0.511190021,0.273339207,0.082002007,0.228274847,0.512850567,0.258856587,0,0.378157181,0.299188099,0.142562105,0.328008027,0.074817658,0.410010034,0,0.410010034,0.546707379,0.4157,0.444539037,0.847769353,0.85303585,0.082002007,0.189723146,0.21542428,0.189723146,0.323145419,0,0.941204561,0.363114371,0.787933712,0.519534506,0.302020993,1,0.561457166,0.5,0.80266733,0.673397391,0.770798796,0.735995987,0.416400401,0,0,0,0,0.635900787,0.921703712,0.564912093,0.669560848,0
